timestamp,xlat,xlong,t2,u,v,u_adjusted,v_adjusted
2024-01-01 00:00:00,33.22068786621094,125.42938232421875,8.84454345703125,12.06087589263916,-0.8454476594924927,12.110816955566406,-0.866374135017395
2024-01-01 00:00:00,33.23231887817383,125.75576782226562,8.90081787109375,11.926498413085938,-0.6643795371055603,11.99368667602539,-0.6860827207565308
2024-01-01 00:00:00,33.24282455444336,126.082275390625,9.096099853515625,11.849947929382324,-0.6490310430526733,11.888223648071289,-0.6722505688667297
2024-01-01 00:00:00,33.25223159790039,126.40884399414062,9.45172119140625,11.919068336486816,-0.8282952904701233,11.88450813293457,-0.8558057546615601
2024-01-01 00:00:00,33.26051330566406,126.73553466796875,9.906341552734375,12.051117897033691,-1.1338443756103516,11.985093116760254,-1.1476097106933594
2024-01-01 00:00:00,33.26768493652344,127.06228637695312,10.411895751953125,12.139592170715332,-1.4277124404907227,12.095355033874512,-1.410348892211914
2024-01-01 00:00:00,33.273738861083984,127.38909912109375,11.057708740234375,12.105222702026367,-1.610466718673706,12.122407913208008,-1.5630320310592651
2024-01-01 00:00:00,33.27867889404297,127.71597290039062,11.704010009765625,11.966828346252441,-1.8101924657821655,12.036026000976562,-1.7307747602462769
2024-01-01 00:00:00,33.282508850097656,128.04290771484375,12.102630615234375,11.856051445007324,-2.145249843597412,11.911439895629883,-2.0429012775421143
2024-01-01 00:00:00,33.28520965576172,128.36984252929688,12.2818603515625,11.866949081420898,-2.7518181800842285,11.861499786376953,-2.640597343444824
2024-01-01 00:00:00,33.286808013916016,128.69680786132812,12.23681640625,11.953011512756348,-3.4282851219177246,11.909980773925781,-3.314067840576172
2024-01-01 00:00:00,33.28728103637695,129.0238037109375,11.8172607421875,12.122821807861328,-3.84873628616333,12.03791618347168,-3.729611873626709
2024-01-01 00:00:00,33.286643981933594,129.35076904296875,10.858184814453125,12.406238555908203,-3.8546924591064453,12.264530181884766,-3.728748083114624
2024-01-01 00:00:00,33.284889221191406,129.677734375,9.55157470703125,12.815403938293457,-3.705848455429077,12.610820770263672,-3.5629615783691406
2024-01-01 00:00:00,33.282020568847656,130.00469970703125,8.245147705078125,13.237330436706543,-3.591956853866577,13.0263671875,-3.4237313270568848
2024-01-01 00:00:00,33.27803421020508,130.33160400390625,6.727691650390625,13.615592002868652,-3.390369415283203,13.426461219787598,-3.1659343242645264
2024-01-01 00:00:00,33.27293014526367,130.658447265625,5.191375732421875,13.947623252868652,-3.3120224475860596,13.781607627868652,-3.0302352905273438
2024-01-01 00:00:00,33.26670837402344,130.98529052734375,4.55169677734375,14.40070629119873,-3.6041574478149414,14.174164772033691,-3.3093533515930176
2024-01-01 00:00:00,33.435909271240234,124.10516357421875,7.510955810546875,12.205280303955078,-1.0078096389770508,12.214110374450684,-1.0135424137115479
2024-01-01 00:00:00,33.45205307006836,124.43234252929688,7.865875244140625,12.169844627380371,-1.0449868440628052,12.187562942504883,-1.0543596744537354
2024-01-01 00:00:00,33.467098236083984,124.75967407226562,8.157928466796875,12.117539405822754,-1.066208839416504,12.143692016601562,-1.0762025117874146
2024-01-01 00:00:00,33.48100662231445,125.087158203125,8.356781005859375,12.049819946289062,-1.0233558416366577,12.08367919921875,-1.0273513793945312
2024-01-01 00:00:00,33.493812561035156,125.41473388671875,8.382476806640625,11.953570365905762,-0.8607691526412964,12.00169563293457,-0.8531084060668945
2024-01-01 00:00:00,33.505496978759766,125.74246215820312,8.38116455078125,11.828157424926758,-0.6990389227867126,11.890863418579102,-0.6817092299461365
2024-01-01 00:00:00,33.51606750488281,126.0703125,8.570770263671875,11.736172676086426,-0.6862728595733643,11.78216552734375,-0.6676519513130188
2024-01-01 00:00:00,33.5255126953125,126.39822387695312,9.023284912109375,11.74078369140625,-0.830400824546814,11.73847770690918,-0.829348087310791
2024-01-01 00:00:00,33.533836364746094,126.72625732421875,9.598602294921875,11.789679527282715,-1.1039888858795166,11.76523208618164,-1.118916630744934
2024-01-01 00:00:00,33.54104995727539,127.05435180664062,10.139190673828125,11.79869270324707,-1.4445369243621826,11.794185638427734,-1.4361246824264526
2024-01-01 00:00:00,33.54712677001953,127.38250732421875,10.670501708984375,11.74476146697998,-1.7391843795776367,11.771726608276367,-1.6748255491256714
2024-01-01 00:00:00,33.552101135253906,127.71072387695312,11.16241455078125,11.652515411376953,-2.063802719116211,11.698638916015625,-1.936997652053833
2024-01-01 00:00:00,33.55594253540039,128.03897094726562,11.500152587890625,11.593362808227539,-2.454671859741211,11.622939109802246,-2.2999608516693115
2024-01-01 00:00:00,33.55866622924805,128.36724853515625,11.721710205078125,11.622126579284668,-2.9904844760894775,11.607744216918945,-2.8711514472961426
2024-01-01 00:00:00,33.56026077270508,128.695556640625,11.796783447265625,11.7108154296875,-3.5555031299591064,11.666471481323242,-3.491894245147705
2024-01-01 00:00:00,33.56074142456055,129.02389526367188,11.592620849609375,11.862335205078125,-3.941227436065674,11.786575317382812,-3.894981861114502
2024-01-01 00:00:00,33.56010437011719,129.35223388671875,11.012603759765625,12.086814880371094,-4.054338455200195,11.97457504272461,-3.9545154571533203
2024-01-01 00:00:00,33.55834197998047,129.68051147460938,10.167083740234375,12.385603904724121,-4.03891658782959,12.236209869384766,-3.872382640838623
2024-01-01 00:00:00,33.555458068847656,130.0087890625,9.2265625,12.743234634399414,-4.02035665512085,12.56441879272461,-3.806156635284424
2024-01-01 00:00:00,33.55144500732422,130.3370361328125,8.00244140625,13.142066955566406,-3.932194232940674,12.94265079498291,-3.6612818241119385
2024-01-01 00:00:00,33.54631042480469,130.66525268554688,6.681793212890625,13.597077369689941,-3.9160869121551514,13.369571685791016,-3.6140546798706055
2024-01-01 00:00:00,33.540069580078125,130.993408203125,5.953033447265625,14.084335327148438,-3.964970588684082,13.840705871582031,-3.7845640182495117
2024-01-01 00:00:00,33.70899200439453,124.0850830078125,7.211273193359375,12.129242897033691,-0.9723654389381409,12.14062213897705,-0.9900875091552734
2024-01-01 00:00:00,33.72522735595703,124.41357421875,7.53594970703125,12.089494705200195,-1.0120688676834106,12.109369277954102,-1.028527855873108
2024-01-01 00:00:00,33.74034118652344,124.74224853515625,7.785400390625,12.034261703491211,-1.0435386896133423,12.061878204345703,-1.0548737049102783
2024-01-01 00:00:00,33.754329681396484,125.071044921875,7.946563720703125,11.965907096862793,-1.0219151973724365,12.000083923339844,-1.0226354598999023
2024-01-01 00:00:00,33.76719665527344,125.4000244140625,7.92755126953125,11.87885570526123,-0.894657552242279,11.922381401062012,-0.8777133226394653
2024-01-01 00:00:00,33.7789421081543,125.72906494140625,7.876739501953125,11.770122528076172,-0.7621837854385376,11.82448959350586,-0.7306113243103027
2024-01-01 00:00:00,33.789554595947266,126.05825805664062,8.034393310546875,11.667808532714844,-0.7586598992347717,11.718965530395508,-0.7224663496017456
2024-01-01 00:00:00,33.79905319213867,126.38751220703125,8.501251220703125,11.59523868560791,-0.8837660551071167,11.631523132324219,-0.8570834398269653
2024-01-01 00:00:00,33.80742263793945,126.71688842773438,9.095703125,11.538772583007812,-1.1098980903625488,11.567005157470703,-1.1069434881210327
2024-01-01 00:00:00,33.81466293334961,127.04632568359375,9.60516357421875,11.485637664794922,-1.4426536560058594,11.512205123901367,-1.443595290184021
2024-01-01 00:00:00,33.82078170776367,127.3758544921875,10.00390625,11.434283256530762,-1.855053424835205,11.4599609375,-1.797118902206421
2024-01-01 00:00:00,33.825775146484375,127.70541381835938,10.348236083984375,11.393811225891113,-2.3254051208496094,11.414047241210938,-2.19460391998291
2024-01-01 00:00:00,33.82963562011719,128.0350341796875,10.64190673828125,11.38883113861084,-2.777024269104004,11.391321182250977,-2.6158480644226074
2024-01-01 00:00:00,33.832374572753906,128.36465454101562,10.93743896484375,11.436064720153809,-3.2112600803375244,11.412447929382324,-3.100872278213501
2024-01-01 00:00:00,33.833980560302734,128.6943359375,11.175628662109375,11.52631950378418,-3.622945785522461,11.481191635131836,-3.589224338531494
2024-01-01 00:00:00,33.834468841552734,129.02398681640625,11.228729248046875,11.658262252807617,-3.9596617221832275,11.592290878295898,-3.9504446983337402
2024-01-01 00:00:00,33.83382034301758,129.35366821289062,11.067352294921875,11.82479190826416,-4.218928813934326,11.741527557373047,-4.13663387298584
2024-01-01 00:00:00,33.8320426940918,129.68331909179688,10.722747802734375,12.0149507522583,-4.40708589553833,11.91987133026123,-4.223001480102539
2024-01-01 00:00:00,33.82914733886719,130.012939453125,10.185882568359375,12.2776460647583,-4.49880838394165,12.1462984085083,-4.25958251953125
2024-01-01 00:00:00,33.82511901855469,130.34255981445312,9.290802001953125,12.680207252502441,-4.467609882354736,12.478926658630371,-4.199902057647705
2024-01-01 00:00:00,33.81996154785156,130.672119140625,8.213226318359375,13.222084999084473,-4.348636627197266,12.951146125793457,-4.132361888885498
2024-01-01 00:00:00,33.98233413696289,124.0648193359375,6.891021728515625,12.07132625579834,-0.9263615608215332,12.085531234741211,-0.9493634700775146
2024-01-01 00:00:00,33.9986457824707,124.3946533203125,7.196563720703125,12.031543731689453,-0.969581663608551,12.051435470581055,-0.9908252954483032
2024-01-01 00:00:00,34.01383590698242,124.72467041015625,7.4200439453125,11.981640815734863,-1.0118677616119385,12.006591796875,-1.0277032852172852
2024-01-01 00:00:00,34.02789306640625,125.05484008789062,7.558197021484375,11.920083999633789,-1.0090820789337158,11.950862884521484,-1.0154986381530762
2024-01-01 00:00:00,34.04082107543945,125.3851318359375,7.53143310546875,11.840780258178711,-0.9129095077514648,11.88043212890625,-0.9037835597991943
2024-01-01 00:00:00,34.05262756347656,125.715576171875,7.4561767578125,11.741286277770996,-0.8050639629364014,11.791032791137695,-0.7836238741874695
2024-01-01 00:00:00,34.06330108642578,126.04611206054688,7.530303955078125,11.635708808898926,-0.803554356098175,11.688497543334961,-0.7811071276664734
2024-01-01 00:00:00,34.07284164428711,126.37673950195312,7.815277099609375,11.532219886779785,-0.9068633913993835,11.583964347839355,-0.8953146934509277
2024-01-01 00:00:00,34.08124923706055,126.70745849609375,8.178924560546875,11.421246528625488,-1.0949804782867432,11.476733207702637,-1.102439284324646
2024-01-01 00:00:00,34.088531494140625,127.03826904296875,8.5057373046875,11.326520919799805,-1.4080532789230347,11.373884201049805,-1.4253535270690918
2024-01-01 00:00:00,34.09468460083008,127.369140625,8.78253173828125,11.272822380065918,-1.9074225425720215,11.299671173095703,-1.8812379837036133
2024-01-01 00:00:00,34.09969711303711,127.7000732421875,9.066162109375,11.255597114562988,-2.499887704849243,11.264209747314453,-2.4126462936401367
2024-01-01 00:00:00,34.103580474853516,128.031005859375,9.389739990234375,11.271554946899414,-3.008112668991089,11.26357650756836,-2.892568588256836
2024-01-01 00:00:00,34.106327056884766,128.36203002929688,9.823150634765625,11.319286346435547,-3.3695662021636963,11.29542064666748,-3.2904131412506104
2024-01-01 00:00:00,34.10795211791992,128.69305419921875,10.2813720703125,11.40017318725586,-3.6673648357391357,11.359729766845703,-3.645155429840088
2024-01-01 00:00:00,34.108428955078125,129.02410888671875,10.59381103515625,11.508341789245605,-3.9731264114379883,11.45425796508789,-3.9663939476013184
2024-01-01 00:00:00,34.1077766418457,129.3551025390625,10.750244140625,11.62784194946289,-4.35767126083374,11.568092346191406,-4.288300037384033
2024-01-01 00:00:00,34.10600662231445,129.6861572265625,10.7611083984375,11.737714767456055,-4.7326436042785645,11.682778358459473,-4.569864749908447
2024-01-01 00:00:00,34.10308074951172,130.01715087890625,10.538116455078125,11.919734954833984,-4.944753170013428,11.82872486114502,-4.721780776977539
2024-01-01 00:00:00,34.099037170410156,130.34811401367188,9.946258544921875,12.278107643127441,-4.9160356521606445,12.098920822143555,-4.6918230056762695
2024-01-01 00:00:00,34.09385681152344,130.67901611328125,9.13214111328125,12.82202434539795,-4.771561622619629,12.550065994262695,-4.560099124908447
2024-01-01 00:00:00,34.25590515136719,124.04437255859375,6.53521728515625,12.025325775146484,-0.8804672956466675,12.043874740600586,-0.9034144282341003
2024-01-01 00:00:00,34.27230453491211,124.37557983398438,6.8365478515625,11.991495132446289,-0.9201211929321289,12.008410453796387,-0.9448513984680176
2024-01-01 00:00:00,34.287567138671875,124.70697021484375,7.0574951171875,11.96288013458252,-0.9648560285568237,11.977188110351562,-0.9883618950843811
2024-01-01 00:00:00,34.301700592041016,125.03851318359375,7.188140869140625,11.924074172973633,-0.970293402671814,11.943477630615234,-0.9896877408027649
2024-01-01 00:00:00,34.314693450927734,125.37017822265625,7.195587158203125,11.855578422546387,-0.8911404609680176,11.889825820922852,-0.9020249843597412
2024-01-01 00:00:00,34.32655334472656,125.70196533203125,7.125,11.757084846496582,-0.795615017414093,11.806331634521484,-0.8003394603729248
2024-01-01 00:00:00,34.3372917175293,126.03384399414062,7.036834716796875,11.648231506347656,-0.7873805165290833,11.702657699584961,-0.7954674363136292
2024-01-01 00:00:00,34.346866607666016,126.3658447265625,6.849212646484375,11.546297073364258,-0.8528802990913391,11.597264289855957,-0.8798718452453613
2024-01-01 00:00:00,34.35533142089844,126.69793701171875,6.61029052734375,11.439482688903809,-0.9943516254425049,11.492889404296875,-1.044666051864624
2024-01-01 00:00:00,34.36263656616211,127.03012084960938,6.529937744140625,11.343367576599121,-1.299225091934204,11.391425132751465,-1.3536391258239746
2024-01-01 00:00:00,34.36882781982422,127.36236572265625,6.702239990234375,11.28099536895752,-1.8581687211990356,11.31218147277832,-1.8827955722808838
2024-01-01 00:00:00,34.373863220214844,127.69467163085938,7.057098388671875,11.25545597076416,-2.5355277061462402,11.26822566986084,-2.5177078247070312
2024-01-01 00:00:00,34.37776184082031,128.02700805664062,7.53759765625,11.261030197143555,-3.098630666732788,11.258243560791016,-3.0533716678619385
2024-01-01 00:00:00,34.38053512573242,128.359375,8.231353759765625,11.292344093322754,-3.4497156143188477,11.276687622070312,-3.4096407890319824
2024-01-01 00:00:00,34.38215637207031,128.6917724609375,9.0341796875,11.354415893554688,-3.716057538986206,11.323379516601562,-3.691711187362671
2024-01-01 00:00:00,34.38264465332031,129.024169921875,9.665435791015625,11.43149185180664,-4.026245594024658,11.392953872680664,-3.9996860027313232
2024-01-01 00:00:00,34.381996154785156,129.35659790039062,10.07733154296875,11.501044273376465,-4.478856086730957,11.466268539428711,-4.4182634353637695
2024-01-01 00:00:00,34.38020324707031,129.68899536132812,10.326904296875,11.549440383911133,-4.951998710632324,11.52524185180664,-4.842321395874023
2024-01-01 00:00:00,34.37726974487305,130.0213623046875,10.35797119140625,11.658270835876465,-5.250300407409668,11.60385513305664,-5.097526550292969
2024-01-01 00:00:00,34.373199462890625,130.35369873046875,10.07904052734375,11.930233001708984,-5.283074855804443,11.794252395629883,-5.099555015563965
2024-01-01 00:00:00,34.36799621582031,130.68597412109375,9.587982177734375,12.366839408874512,-5.158819675445557,12.148536682128906,-4.965190887451172
2024-01-01 00:00:00,34.52972412109375,124.02374267578125,6.151519775390625,11.989091873168945,-0.8215715885162354,12.013090133666992,-0.8510194420814514
2024-01-01 00:00:00,34.546207427978516,124.35635375976562,6.456878662109375,11.965415954589844,-0.8527349233627319,11.977253913879395,-0.8864280581474304
2024-01-01 00:00:00,34.561546325683594,124.6890869140625,6.69036865234375,11.9691743850708,-0.8974984884262085,11.967294692993164,-0.9311772584915161
2024-01-01 00:00:00,34.575748443603516,125.02200317382812,6.824798583984375,11.963874816894531,-0.9082239270210266,11.966524124145508,-0.9392586946487427
2024-01-01 00:00:00,34.588802337646484,125.35504150390625,6.88922119140625,11.909746170043945,-0.8426572680473328,11.936810493469238,-0.8668988943099976
2024-01-01 00:00:00,34.60072708129883,125.688232421875,6.85186767578125,11.808747291564941,-0.7570093274116516,11.859247207641602,-0.7763121724128723
2024-01-01 00:00:00,34.61150360107422,126.021484375,6.588775634765625,11.694950103759766,-0.739372968673706,11.751848220825195,-0.7633767127990723
2024-01-01 00:00:00,34.621150970458984,126.35488891601562,5.827056884765625,11.602718353271484,-0.7597528696060181,11.648834228515625,-0.806316614151001
2024-01-01 00:00:00,34.629642486572266,126.6883544921875,4.838409423828125,11.518468856811523,-0.8361599445343018,11.560593605041504,-0.9152557849884033
2024-01-01 00:00:00,34.637001037597656,127.02191162109375,4.252716064453125,11.434926986694336,-1.1106292009353638,11.47669792175293,-1.2049272060394287
2024-01-01 00:00:00,34.64320755004883,127.35552978515625,4.319610595703125,11.370552062988281,-1.7148041725158691,11.402739524841309,-1.7864863872528076
2024-01-01 00:00:00,34.64828109741211,127.689208984375,4.784149169921875,11.330445289611816,-2.471604108810425,11.35049819946289,-2.503565788269043
2024-01-01 00:00:00,34.65219497680664,128.02294921875,5.456878662109375,11.312078475952148,-3.0934219360351562,11.32126235961914,-3.0960264205932617
2024-01-01 00:00:00,34.65497589111328,128.356689453125,6.43695068359375,11.31828498840332,-3.467862129211426,11.315181732177734,-3.4587888717651367
2024-01-01 00:00:00,34.6566047668457,128.69049072265625,7.609954833984375,11.357440948486328,-3.7471649646759033,11.337862968444824,-3.7316112518310547
2024-01-01 00:00:00,34.657100677490234,129.0242919921875,8.569091796875,11.403653144836426,-4.082054138183594,11.380546569824219,-4.054149627685547
2024-01-01 00:00:00,34.656436920166016,129.35809326171875,9.215911865234375,11.42414665222168,-4.579115867614746,11.413900375366211,-4.528985977172852
2024-01-01 00:00:00,34.654640197753906,129.69186401367188,9.67059326171875,11.41745376586914,-5.108050346374512,11.42080020904541,-5.030024528503418
2024-01-01 00:00:00,34.65169143676758,130.025634765625,9.936614990234375,11.457531929016113,-5.471707820892334,11.437492370605469,-5.361003875732422
2024-01-01 00:00:00,34.647613525390625,130.35934448242188,9.957977294921875,11.623525619506836,-5.589879512786865,11.540529251098633,-5.436477184295654
2024-01-01 00:00:00,34.642364501953125,130.69302368164062,9.7935791015625,11.907699584960938,-5.556988716125488,11.765612602233887,-5.357904434204102
2024-01-01 00:00:00,34.80377197265625,124.00299072265625,5.766632080078125,11.98563003540039,-0.763374388217926,12.015277862548828,-0.7924729585647583
2024-01-01 00:00:00,34.82033157348633,124.33694458007812,6.07635498046875,11.967071533203125,-0.7849785089492798,11.976350784301758,-0.8188567161560059
2024-01-01 00:00:00,34.83574676513672,124.67108154296875,6.326019287109375,11.994924545288086,-0.8283860087394714,11.980998039245605,-0.8629422187805176
2024-01-01 00:00:00,34.85001754760742,125.00537109375,6.472564697265625,12.01553726196289,-0.841487467288971,12.005230903625488,-0.8748556971549988
2024-01-01 00:00:00,34.86314392089844,125.33981323242188,6.59539794921875,11.97286319732666,-0.7828482389450073,11.994199752807617,-0.8127527236938477
2024-01-01 00:00:00,34.8751335144043,125.67437744140625,6.613800048828125,11.869029998779297,-0.7000329494476318,11.92094612121582,-0.7285211086273193
2024-01-01 00:00:00,34.88596725463867,126.009033203125,6.2381591796875,11.75196647644043,-0.6706559658050537,11.810498237609863,-0.7050144672393799
2024-01-01 00:00:00,34.895652770996094,126.34381103515625,5.03851318359375,11.668253898620605,-0.6574332118034363,11.71010971069336,-0.7085930109024048
2024-01-01 00:00:00,34.90419006347656,126.67868041992188,3.449066162109375,11.602767944335938,-0.6831965446472168,11.63551139831543,-0.7596782445907593
2024-01-01 00:00:00,34.911582946777344,127.01364135742188,2.434661865234375,11.515377044677734,-0.9183833599090576,11.559072494506836,-1.0145063400268555
2024-01-01 00:00:00,34.917823791503906,127.34866333007812,2.37371826171875,11.419151306152344,-1.523863673210144,11.467264175415039,-1.6193339824676514
2024-01-01 00:00:00,34.922916412353516,127.6837158203125,2.865447998046875,11.370494842529297,-2.3277668952941895,11.39482307434082,-2.3996853828430176
2024-01-01 00:00:00,34.926856994628906,128.01885986328125,3.63922119140625,11.350431442260742,-3.003127098083496,11.36046314239502,-3.048274517059326
2024-01-01 00:00:00,34.92964172363281,128.35400390625,4.79962158203125,11.339990615844727,-3.412536859512329,11.345211029052734,-3.440199375152588
2024-01-01 00:00:00,34.931297302246094,128.689208984375,6.229095458984375,11.352265357971191,-3.7231392860412598,11.346128463745117,-3.735152244567871
2024-01-01 00:00:00,34.93178176879883,129.0244140625,7.441314697265625,11.374273300170898,-4.0934882164001465,11.363269805908203,-4.087771415710449
2024-01-01 00:00:00,34.93112564086914,129.35958862304688,8.321380615234375,11.365914344787598,-4.629571914672852,11.370094299316406,-4.604343891143799
2024-01-01 00:00:00,34.92930603027344,129.69476318359375,9.010345458984375,11.312355995178223,-5.202841758728027,11.33913516998291,-5.1554460525512695
2024-01-01 00:00:00,34.92635726928711,130.0299072265625,9.5062255859375,11.291576385498047,-5.624635696411133,11.301965713500977,-5.5481719970703125
2024-01-01 00:00:00,34.92224884033203,130.36505126953125,9.75787353515625,11.368762969970703,-5.826192855834961,11.330169677734375,-5.708036422729492
2024-01-01 00:00:00,34.91698455810547,130.70010375976562,9.82763671875,11.52538013458252,-5.892294406890869,11.447071075439453,-5.724641799926758
2024-01-01 00:00:00,35.09468460083008,124.3173828125,5.715423583984375,12.011260032653809,-0.7394065856933594,12.024077415466309,-0.7621925473213196
2024-01-01 00:00:00,35.11018371582031,124.65292358398438,5.973480224609375,12.035794258117676,-0.7790006399154663,12.023527145385742,-0.8036932945251465
2024-01-01 00:00:00,35.12452697753906,124.98861694335938,6.1361083984375,12.054596900939941,-0.7895367741584778,12.045195579528809,-0.8155121207237244
2024-01-01 00:00:00,35.13772201538086,125.324462890625,6.30517578125,12.01196002960205,-0.7266685962677002,12.033278465270996,-0.7547584176063538
2024-01-01 00:00:00,35.14976119995117,125.660400390625,6.392181396484375,11.908549308776855,-0.6332501769065857,11.960254669189453,-0.6666415929794312
2024-01-01 00:00:00,35.160648345947266,125.9964599609375,6.019287109375,11.79362964630127,-0.5880355834960938,11.851089477539062,-0.6293457746505737
2024-01-01 00:00:00,35.17039108276367,126.3326416015625,4.705108642578125,11.716154098510742,-0.5628323554992676,11.754892349243164,-0.6101328134536743
2024-01-01 00:00:00,35.17897415161133,126.6689453125,2.913482666015625,11.667732238769531,-0.5687472820281982,11.691943168640137,-0.6259719133377075
2024-01-01 00:00:00,35.1864013671875,127.00527954101562,1.697296142578125,11.59115982055664,-0.7737890481948853,11.629446029663086,-0.8460862040519714
2024-01-01 00:00:00,35.19267272949219,127.34170532226562,1.453277587890625,11.46314525604248,-1.3096394538879395,11.527153015136719,-1.4167516231536865
2024-01-01 00:00:00,35.19778060913086,127.67819213867188,1.762451171875,11.377639770507812,-2.0652012825012207,11.420392990112305,-2.196484088897705
2024-01-01 00:00:00,35.201751708984375,128.01473999023438,2.42236328125,11.360188484191895,-2.835574150085449,11.368913650512695,-2.9193506240844727
2024-01-01 00:00:00,35.204559326171875,128.351318359375,3.55322265625,11.333257675170898,-3.2712855339050293,11.346723556518555,-3.3419113159179688
2024-01-01 00:00:00,35.20620346069336,128.68789672851562,5.0260009765625,11.318740844726562,-3.61091947555542,11.32599925994873,-3.66702938079834
2024-01-01 00:00:00,35.20671081542969,129.02447509765625,6.357696533203125,11.281352043151855,-4.017016410827637,11.300046920776367,-4.0552520751953125
2024-01-01 00:00:00,35.20603561401367,129.361083984375,7.485626220703125,11.262189865112305,-4.600515365600586,11.271770477294922,-4.615043640136719
2024-01-01 00:00:00,35.2042236328125,129.69769287109375,8.4857177734375,11.197751998901367,-5.2352986335754395,11.229970932006836,-5.2190704345703125
2024-01-01 00:00:00,35.201255798339844,130.03424072265625,9.213836669921875,11.137738227844238,-5.719252109527588,11.167745590209961,-5.671943664550781
2024-01-01 00:00:00,35.19711685180664,130.37078857421875,9.574432373046875,11.17227840423584,-5.983434200286865,11.155008316040039,-5.904813766479492
2024-01-01 00:00:00,35.191829681396484,130.70724487304688,9.703460693359375,11.280279159545898,-6.116950035095215,11.226278305053711,-6.004622459411621
2024-01-01 00:00:00,35.3692626953125,124.29766845703125,5.375579833984375,12.084200859069824,-0.738577663898468,12.107305526733398,-0.7389920949935913
2024-01-01 00:00:00,35.38483810424805,124.63461303710938,5.633819580078125,12.07558822631836,-0.7740789651870728,12.07989501953125,-0.7765398025512695
2024-01-01 00:00:00,35.39925765991211,124.97171020507812,5.816314697265625,12.063905715942383,-0.7759082317352295,12.069746971130371,-0.7827224731445312
2024-01-01 00:00:00,35.41250991821289,125.3089599609375,6.029632568359375,12.011505126953125,-0.6897009015083313,12.037705421447754,-0.7081847190856934
2024-01-01 00:00:00,35.424617767333984,125.64630126953125,6.199432373046875,11.915800094604492,-0.5577349066734314,11.963652610778809,-0.5954925417900085
2024-01-01 00:00:00,35.435569763183594,125.98382568359375,5.918243408203125,11.815861701965332,-0.48287200927734375,11.86583137512207,-0.5354537963867188
2024-01-01 00:00:00,35.445343017578125,126.3214111328125,4.729034423828125,11.753210067749023,-0.4704585075378418,11.784536361694336,-0.5166454315185547
2024-01-01 00:00:00,35.45397186279297,126.65908813476562,3.034942626953125,11.73557186126709,-0.49615049362182617,11.744390487670898,-0.5324488878250122
2024-01-01 00:00:00,35.46143341064453,126.99688720703125,1.778167724609375,11.708621978759766,-0.6819345355033875,11.722097396850586,-0.727861762046814
2024-01-01 00:00:00,35.46773910522461,127.334716796875,1.281890869140625,11.623828887939453,-1.1216413974761963,11.66622543334961,-1.2156404256820679
2024-01-01 00:00:00,35.47289276123047,127.672607421875,1.217803955078125,11.480635643005371,-1.7021632194519043,11.55223274230957,-1.8836822509765625
2024-01-01 00:00:00,35.476863861083984,128.01055908203125,1.580291748046875,11.38415813446045,-2.4832043647766113,11.43239688873291,-2.6593892574310303
2024-01-01 00:00:00,35.47969055175781,128.34857177734375,2.52484130859375,11.357828140258789,-2.9860076904296875,11.370992660522461,-3.1286466121673584
2024-01-01 00:00:00,35.481346130371094,128.68658447265625,3.889556884765625,11.276236534118652,-3.3925507068634033,11.317031860351562,-3.501735210418701
